# c0 + a0 * (PF / NBI) + a1 * (Al + O) + a2 * (AAV / E_T) + a3 * (O + E_T)
# Property Label: $ln_{D}$; Unit of the Property: Unitless
# RMSE: 0.328320095752139; Max AE: 1.65905783213083
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -1.136791607691088e+00, -2.134287142510275e+00,  7.711971032979245e-01, -5.630559117492897e-01, -1.268897312144537e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         2|4|div; (PF / NBI); $\left(\frac{ PF }{ NBI } \right)$; (PF ./ NBI); (newdata$PF / newdata$NBI); PF,NBI
# 1;  1; Unitless;                                         14|11|add; (Al + O); $\left(Al + O\right)$; (Al + O); (newdata$Al + newdata$O); Al,O
# 2;  1; A^3;                                              1|0|div; (AAV / E_T); $\left(\frac{ AAV }{ E_{T} } \right)$; (AAV ./ E_T); (newdata$AAV / newdata$E_T); AAV,E_T
# 3;  1; Unitless;                                         11|0|add; (O + E_T); $\left(O + E_{T}\right)$; (O + E_T); (newdata$O + newdata$E_T); O,E_T
# Number of Samples Per Task
# Task, n_samples               
# all , 1041                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
s105        , -2.089913046364001e+01, -2.160415030429526e+01,  6.795689542159608e-01,  4.801762114537445e-01,  1.180745739132042e+00,  1.425862425174133e+01
s106        , -2.193421435204462e+01, -2.207306941778413e+01,  1.017194508046695e+00,  4.384236453201971e-01,  9.356966596485239e-01,  1.423241023366987e+01
s107        , -1.938858975045087e+01, -1.954795372764160e+01,  1.011959219005111e+00,  0.000000000000000e+00,  2.217253767190358e+00,  1.317548290753482e+01
s108        , -2.184761912256448e+01, -2.204809004744275e+01,  9.156123275592406e-01,  5.377358490566038e-01,  9.853850515648519e-01,  1.408474671757332e+01
s109        , -1.765266017099491e+01, -1.819747366622088e+01,  5.130131141241472e-01,  0.000000000000000e+00,  2.171623743704563e+00,  1.172185806929322e+01
s110        , -2.222643790681205e+01, -2.174384136299345e+01,  2.938827010936310e-01,  5.243902439024390e-01,  1.384160170409748e+00,  1.539642090794856e+01
s111        , -2.198367498730207e+01, -2.176768317528429e+01,  1.015442496951398e+00,  4.264705882352941e-01,  1.152845563128723e+00,  1.403630411474320e+01
s112        , -2.341727175416096e+01, -2.304892016613056e+01,  9.947059062094259e-01,  7.101449275362318e-01,  8.954383511197690e-01,  1.492583563625486e+01
s113        , -2.064750776227555e+01, -2.055450461395301e+01,  1.172752553472776e+00,  2.769230769230769e-01,  1.635895316111798e+00,  1.279254945745329e+01
s114        , -2.335281852671257e+01, -2.309896238880863e+01,  7.909516043358269e-01,  5.594713656387665e-01,  8.523997223284921e-01,  1.593827111771199e+01
s115        , -2.467653405274963e+01, -2.442506218677179e+01,  8.396861710704765e-01,  4.511627906976744e-01,  7.634794701735030e-01,  1.848381815774889e+01
s116        , -2.119630992652875e+01, -2.166058749579860e+01,  7.870781361690424e-01,  8.418803418803418e-01,  1.125745795088011e+00,  1.269541427842483e+01
s117        , -1.681518237222159e+01, -1.691969008791809e+01,  5.039787707507953e-01,  2.380952380952381e-02,  2.716308484747896e+00,  1.012650943718846e+01
s118        , -1.725426000439147e+01, -1.699539776281524e+01,  4.956447975653270e-01,  0.000000000000000e+00,  2.765109009733373e+00,  1.043488529488588e+01
s119        , -2.026224064054247e+01, -2.085484072531887e+01,  4.400676975570681e-01,  5.693950177935944e-01,  1.535942889241976e+00,  1.355969171211263e+01
s120        , -2.061376236446881e+01, -2.074056629918947e+01,  1.260844229027587e+00,  2.972972972972973e-01,  1.559711883243773e+00,  1.276356997028038e+01
s121        , -2.090204853596659e+01, -2.135799750544394e+01,  1.008272564481744e+00,  3.575129533678756e-01,  1.288911010639156e+00,  1.377091967385798e+01
s122        , -1.679179791839329e+01, -1.682260285426968e+01,  4.574046020180055e-01,  0.000000000000000e+00,  2.730542042051373e+00,  1.015785824080087e+01
s123        , -1.729435756680531e+01, -1.746749512639568e+01,  5.191095888860333e-01,  1.227436823104693e-01,  2.713963301363941e+00,  1.069064870595319e+01
s124        , -1.927065840811719e+01, -1.989955968784339e+01,  8.476466947455584e-01,  3.399014778325123e-01,  1.800025898355193e+00,  1.227181204948513e+01
s125        , -2.074667074869674e+01, -2.067974921374671e+01,  1.025697467010929e+00,  0.000000000000000e+00,  1.849698911352858e+00,  1.465441369143456e+01
